Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,name,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,data_value,message
604026,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2018 Summer,8.98,
604014,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2018 Summer,6.07,
604077,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2018 Summer,6.35,
604092,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2018 Summer,3.69,
603990,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2018 Summer,7.19,
604041,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2018 Summer,14.5,
603975,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2018 Summer,6.34,
604017,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2018 Summer,5.81,
604035,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2018 Summer,11.98,
604011,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2018 Summer,7.35,
604047,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2018 Summer,17.47,
604080,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2018 Summer,6.05,
604056,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2018 Summer,7.76,
604095,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2018 Summer,3,
604002,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),204,East New York,2018 Summer,6.85,
604008,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),206,Borough Park,2018 Summer,6.55,
604074,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2018 Summer,6.43,
604071,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2018 Summer,6.43,
604059,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2018 Summer,7.31,
604020,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2018 Summer,5.58,
604005,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),205,Sunset Park,2018 Summer,7.35,
604089,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2018 Summer,4.67,
604065,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2018 Summer,6.3,
604029,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2018 Summer,8.53,
648507,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),410,Rockaways,2018-19 Winter,13.13,
648510,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),501,Port Richmond,2018-19 Winter,13.35,
648504,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2018-19 Winter,16.03,
648399,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2018-19 Winter,16.3,
648486,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2018-19 Winter,18.41,
648444,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2018-19 Winter,13.81,
648405,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2018-19 Winter,17.48,
648441,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2018-19 Winter,14.21,
648492,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2018-19 Winter,18.35,
648471,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2018-19 Winter,22.83,
648480,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2018-19 Winter,25.72,
648477,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2018-19 Winter,21.68,
648474,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2018-19 Winter,21.45,
648429,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),205,Sunset Park,2018-19 Winter,21.17,
648420,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2018-19 Winter,21.91,
648498,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2018-19 Winter,16.34,
648417,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),201,Greenpoint,2018-19 Winter,31.52,
648423,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2018-19 Winter,18.97,
648450,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2018-19 Winter,19.53,
648408,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2018-19 Winter,19.69,
648483,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2018-19 Winter,23.32,
648432,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),206,Borough Park,2018-19 Winter,15.31,
648396,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2018-19 Winter,15.97,
648453,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2018-19 Winter,20.43,
648402,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2018-19 Winter,17.32,
648438,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2018-19 Winter,15.93,
648447,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2018-19 Winter,26.3,
648435,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2018-19 Winter,16.31,
648468,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2018-19 Winter,23.24,
648456,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),303,East Harlem,2018-19 Winter,20.55,
648465,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2018-19 Winter,24.17,
648489,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2018-19 Winter,16.32,
648459,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2018-19 Winter,21.25,
648495,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2018-19 Winter,16.67,
648516,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2018-19 Winter,11.38,
648462,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),305,Upper East Side,2018-19 Winter,23.4,
648519,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2018-19 Winter,10.62,
648411,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2018-19 Winter,20.29,
648414,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2018-19 Winter,24.65,
648513,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2018-19 Winter,12.73,
648426,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),204,East New York,2018-19 Winter,18.69,
648501,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2018-19 Winter,17.15,
648452,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2019 Summer,6.96,
648431,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),206,Borough Park,2019 Summer,5.7,
648455,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),303,East Harlem,2019 Summer,7.26,
648482,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2019 Summer,7.09,
648485,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2019 Summer,6.88,
648503,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2019 Summer,8.35,
648488,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2019 Summer,8.24,
648407,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2019 Summer,7.56,
648398,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2019 Summer,6.29,
648413,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2019 Summer,8.06,
648428,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),205,Sunset Park,2019 Summer,9.39,
648461,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),305,Upper East Side,2019 Summer,9.02,
648434,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2019 Summer,5.36,
648401,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2019 Summer,6.18,
648395,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2019 Summer,5.58,
648440,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2019 Summer,5.87,
648467,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2019 Summer,9.8,
648419,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2019 Summer,8.99,
648464,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2019 Summer,10.57,
648410,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2019 Summer,7.24,
648422,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2019 Summer,6.01,
648476,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2019 Summer,10.05,
648500,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2019 Summer,7.15,
648506,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),410,Rockaways,2019 Summer,5.04,
648494,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2019 Summer,6.49,
648449,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2019 Summer,8.26,
648437,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2019 Summer,4.8,
648458,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2019 Summer,8.23,
648509,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),501,Port Richmond,2019 Summer,4.99,
648515,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2019 Summer,4.06,
648512,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2019 Summer,5.26,
648473,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2019 Summer,8.91,
648425,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),204,East New York,2019 Summer,5.36,
648443,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2019 Summer,4.87,
648491,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2019 Summer,5.35,
648497,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2019 Summer,5.32,
648479,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2019 Summer,8.01,
648518,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2019 Summer,3.51,
648416,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),201,Greenpoint,2019 Summer,10.39,
648404,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2019 Summer,6.68,
648470,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2019 Summer,10.33,
648446,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2019 Summer,7.98,
671366,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2019-20 Winter,22.22,
671297,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2019-20 Winter,23.82,
671321,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2019-20 Winter,35.06,
671375,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2019-20 Winter,20.68,
671270,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2019-20 Winter,15.64,
671387,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2019-20 Winter,16.53,
671306,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),206,Borough Park,2019-20 Winter,18.86,
671330,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),303,East Harlem,2019-20 Winter,22.38,
671351,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2019-20 Winter,27.98,
671393,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2019-20 Winter,13.5,
671279,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2019-20 Winter,18.22,
671285,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2019-20 Winter,21.47,
671360,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2019-20 Winter,20.84,
671294,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2019-20 Winter,28.76,
671327,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2019-20 Winter,22,
671309,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2019-20 Winter,20.05,
671369,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2019-20 Winter,19.27,
671342,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2019-20 Winter,27.79,
671336,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),305,Upper East Side,2019-20 Winter,26.85,
671348,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2019-20 Winter,26.75,
671363,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2019-20 Winter,18.36,
671273,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2019-20 Winter,16.16,
671324,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2019-20 Winter,20.82,
671312,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2019-20 Winter,19.47,
671303,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),205,Sunset Park,2019-20 Winter,28.41,
671291,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),201,Greenpoint,2019-20 Winter,42.31,
671381,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),410,Rockaways,2019-20 Winter,15.64,
671354,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2019-20 Winter,31.53,
671300,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),204,East New York,2019-20 Winter,23.27,
671282,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2019-20 Winter,20.45,
671315,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2019-20 Winter,17.61,
671372,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2019-20 Winter,19.72,
671345,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2019-20 Winter,28.91,
671288,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2019-20 Winter,27.86,
671339,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2019-20 Winter,29.25,
671276,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2019-20 Winter,17.42,
671390,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2019-20 Winter,15.1,
671384,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),501,Port Richmond,2019-20 Winter,18.29,
671378,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2019-20 Winter,18.88,
671333,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2019-20 Winter,23.69,
671357,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2019-20 Winter,29.06,
671318,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2019-20 Winter,16.47,
671298,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2020 Summer,5.6,
671280,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2020 Summer,5.26,
671328,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2020 Summer,5.94,
671382,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),410,Rockaways,2020 Summer,4.55,
671376,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2020 Summer,5.29,
671349,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2020 Summer,6.22,
671292,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),201,Greenpoint,2020 Summer,10.25,
671364,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2020 Summer,4.89,
671391,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2020 Summer,3.69,
671310,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2020 Summer,4.89,
671358,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2020 Summer,7.31,
671331,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),303,East Harlem,2020 Summer,6.02,
671319,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2020 Summer,4.42,
671316,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2020 Summer,4.36,
671307,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),206,Borough Park,2020 Summer,4.61,
671286,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2020 Summer,6.03,
671355,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2020 Summer,8.07,
671394,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2020 Summer,3.65,
671271,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2020 Summer,4.78,
671313,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2020 Summer,5.02,
671367,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2020 Summer,5.42,
671340,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2020 Summer,7.15,
671388,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2020 Summer,3.94,
671385,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),501,Port Richmond,2020 Summer,4.23,
671289,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2020 Summer,7.63,
671346,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2020 Summer,6.7,
671274,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2020 Summer,4.94,
671343,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2020 Summer,6.88,
671322,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2020 Summer,8.2,
671370,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2020 Summer,4.89,
671301,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),204,East New York,2020 Summer,5.71,
671379,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2020 Summer,5.02,
671334,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2020 Summer,6.18,
671361,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2020 Summer,5.43,
671283,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2020 Summer,5.99,
671373,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2020 Summer,4.95,
671304,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),205,Sunset Park,2020 Summer,6.65,
671277,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2020 Summer,5.13,
671352,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2020 Summer,6.33,
671325,391,3,104,2028,122,Nitric Oxide (NO),Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2020 Summer,6.01,
